P(fav);avg;Y
0.783651719;2240.22;0
0.671403368;2015.5;0
0.517503388;1988.2;0
0.619659163;2075.17;1
0.699335727;1950.98;0
0.695181681;2014.99;1
0.547153472;2114.86;0
0.607194091;2016.29;0
0.590828509;1893.11;0
0.742007886;2289.91;0
0.569444957;2000.07;1
0.506482915;2036.55;0
0.515659038;1961.87;0
0.515340235;1934.99;0
0.504186932;2060.76;0
0.641569654;2314.4;0
0.585757392;2045.14;0
0.598238793;1941.11;0
0.509335475;2111.7;0
0.544632432;1938.83;1
0.804897152;2266.93;0
0.531728351;1979.22;0
0.58665299;2063.56;0
0.535675155;1915.3;1
0.56388142;1994.04;0
0.649574786;2061.79;0
0.529862904;1959.24;1
0.60388096;1926.09;0
0.68237702;2001.66;0
0.701890005;2277.33;0
0.502614709;2026.2;0
0.52610954;1958.53;0
0.554551934;1942.73;0
0.724601055;2202.91;0
0.616959625;2082.3;0
0.674061439;1986.33;1
0.822641245;2228.35;1
0.639774807;2001.35;0
0.578654238;2000.85;1
0.613383944;2051.81;1
0.624942576;1978.81;0
0.515674823;2030.18;0
0.616179053;2075.23;1
0.542280972;1992.72;0
0.747079284;2180.83;0
0.519640182;1962.51;0
0.817457387;2179.66;0
0.640881277;2054.84;0
0.625932785;1961.65;1
0.607520619;1942.7;0
0.605969226;1995.63;0
0.53596451;1951.63;0
0.573105996;2015.27;0
0.557717474;2012.94;0
0.658720431;2282.22;0
0.519283965;1938.19;0
0.802183372;2241.1;0
0.628670844;1956.25;0
0.558814228;1953.09;0
0.543463153;2085.68;0
0.600998809;1961.17;0
0.562395049;1992.71;0
0.818727038;2215.01;0
0.642106449;1989.39;0
0.53759471;2071.65;1
0.56455169;1991.49;0
0.527420354;2036.1;0
0.681070351;2255.46;1
0.623184835;2065.03;0
0.578216605;2005.81;0
0.67578981;2032.68;0
0.502194157;1962.92;0
0.678076685;2037.73;0
0.605922781;2017.49;0
0.617594809;1983.24;0
0.685277272;2271.41;0
0.508770108;2048.88;0
0.52620487;2062.08;0
0.553323444;2024.14;0
0.733693323;2297.92;1
0.505970737;1964.89;0
0.585703565;2060.51;0
0.639982585;2085.53;0
0.569392702;1943.26;0
0.64868619;1960.67;0
0.516989108;2051.64;0
0.549520655;2136.5;0
0.613267888;1960.61;0
0.724181527;2219.78;0
0.572304895;2022.68;0
0.814949769;2237.88;0
0.698489007;2074.15;0
0.542293968;1935.06;1
0.602408463;2081;0
0.502867531;2063.76;0
0.727604342;2057.83;0
0.658584137;2295.55;0
0.530766451;1990.47;0
0.582640127;2011.6;0
0.536962448;2042.73;1
0.604101197;1999.81;0
0.583035166;2004.49;0
0.52053697;2108.84;0
0.509125001;1940.62;0
0.538941393;2009.31;0
0.858673032;2178.98;0
0.744590042;2075.81;0
0.555097795;1996.71;1
0.606161104;2097.72;0
0.61984341;1956.81;0
0.663015089;2019.38;0
0.542540993;2088.21;0
0.539619407;1939.31;0
0.592371704;2001.51;1
0.508596444;1935.92;0
0.737539765;2262.38;0
0.61372612;2072.49;0
0.646555098;1947.86;0
0.533998549;2032.03;0
0.690287236;2328.35;0
0.601353069;2027.62;0
0.580765868;2103.97;0
0.631484318;1904.58;1
0.833086311;2254.24;0
0.581195752;2085.54;0
0.511369068;2022.58;0
0.565920838;2027.58;1
0.505522103;2002.16;0
0.865968224;2193.08;0
0.642435459;2131.09;0
0.668069135;1942.68;0
0.685681429;1995.04;0
0.586382314;1996.54;0
0.645066907;2084.54;0
0.641226283;2107.18;1
0.54346923;1844.36;0
0.52045513;2053.48;0
0.590986497;2119.97;0
0.516576691;1970.04;0
0.770115364;2246.43;0
0.584515991;2064.66;0
0.830727479;2256.17;0
0.650941615;2015.12;0
0.524212729;2105.21;1
0.523595592;1930.8;1
0.601201606;1948.56;0
0.572072771;2078.13;0
0.744616512;2359.98;0
0.619196866;1983.42;0
0.516976518;1945.76;1
0.564604578;2027.78;0
0.668718659;1914.49;1
0.628186883;2078.12;0
0.754469002;2264.57;0
0.501949012;2050.5;0
0.620802278;2121.34;1
0.638543926;1900.1;0
0.64089811;1937.47;1
0.701601322;2279.83;0
0.502458876;1904.88;0
0.600790143;1984.31;1
0.602289685;2025.11;1
0.5255895;2081.78;0
0.797966364;2247.45;0
0.6083808;2069.67;0
0.658720178;1991.52;1
0.708172968;2037.3;0
0.511988599;2017.87;0
0.511906474;2147.45;0
0.771629178;2178.8;0
0.568860677;1989.98;0
0.554920818;1960.8;0
0.51666288;2035.61;0
0.568684501;2047.03;0
0.76626381;2288.59;0
0.586750358;1954.85;1
0.500645612;1944.16;0
0.682143524;2024.33;0
0.599170798;1984.44;1
0.506865736;2090.35;0
0.739800054;2259.48;0
0.50739917;1972.77;0
0.604180372;2014.16;0
0.714345543;2212.01;0
0.629801464;2039.25;1
0.580485671;1991.22;0
0.533484531;1969.15;1
0.60530518;2032.89;0
0.841162177;2193.49;0
0.602220441;2016.86;0
0.647996811;2003.16;0
0.652291946;2087.13;0
0.603312789;2131.73;0
0.612765744;1936.56;0
0.760700861;2223.05;0
0.528633519;2046.54;1
0.528482685;1973.85;0
0.546029331;2135.29;1
0.823975101;2235.6;1
0.642900053;2010.95;1
0.648677047;2076.34;0
0.628436813;1979.62;1
0.689385814;2342.37;0
0.528718118;2039.16;0
0.556867498;2028.13;0
0.564130921;1878.58;0
0.50615852;2025.39;0
0.612058777;2008.86;0
0.533216919;2099.68;1
0.717939783;2330.52;1
0.511631888;1933.38;0
0.62266192;1939.86;0
0.528596385;2086.15;0
0.55873637;1906.87;1
0.580246568;2063.08;1
0.544489585;2120.34;0
0.528396192;1949.91;0
0.608046867;1965.86;0
0.790229095;2280.25;0
0.76613133;2319.15;0
0.604387443;1933.38;1
0.509246026;2094.04;1
0.532373741;1923.75;0
0.560149589;1945.39;0
0.600948992;2142.93;0
0.602091702;1943.73;0
0.561417115;1928.16;0
0.650773526;2222.03;1
0.553037826;1951.36;0
0.549265833;1936.96;0
0.561763237;1918.9;1
0.737099721;2318.58;0
0.54707746;2065.05;0
0.725678727;2235.18;1
0.59039073;2051.39;0
0.576594008;1979.63;0
0.597411608;1919.43;0
0.549457245;1993.29;1
0.63431169;2264.44;0
0.627689766;2048.06;0
0.515959142;1953.63;0
0.699546723;2216.97;0
0.534379451;2090.88;0
0.591746425;2005.38;0
0.501113985;2010.44;0
0.559673834;2015.57;0
0.517094072;2068.12;0
0.786877538;2202;0
0.664742182;1948.16;0
0.570523457;2042.61;1
0.542818526;1963;0
0.521428149;2023.23;1
0.60066014;2082.71;0
0.689228012;2245.54;0
0.561193397;1995.19;1
0.504980774;1919.46;1
0.605353102;2052.77;0
0.615643911;1920.79;0
0.576257586;2041.26;0
0.568256657;1970.88;0
0.517746541;2052.24;0
0.568143366;2133.7;0
0.840982353;2193.81;0
0.618039146;1947;1
0.543393179;2001.18;0
0.624654276;2042.53;0
0.694694221;2014.23;0
0.529997169;2118.31;0
0.638812372;1995.63;0
0.611066092;2003.17;0
0.58797478;2011.14;0
0.603363643;2068.05;0
0.749071383;2179.61;0
0.56988379;2044.08;0
0.549462192;2142.98;0
0.536455484;1953.29;1
0.514952507;1914.69;1
0.710681095;2289.24;0
0.706100701;2007.44;0
0.674719972;1982.04;1
0.554810294;1979.01;0
0.552243002;2034.99;0
0.546167097;2020.75;0
0.666666556;2315.34;0
0.559793863;2004.68;1
0.595780543;2115.75;0
0.562134663;1946.14;0
0.526527395;2062.85;0
0.530177699;1886.66;0
0.790499459;2249.97;0
0.671235855;2028.66;0
0.641937964;2092.45;0
0.566402524;2018.78;0
0.59817943;2005.1;0
0.628235219;2070.15;0
0.537638381;2104.21;0
0.744582197;2249.4;0
0.530107863;1914.2;1
0.553781322;2034.54;0
0.862393997;2181.87;0
0.547145326;2143.16;0
0.556800424;2005.59;0
0.720593067;2042.19;0
0.511837438;1987.72;0
0.552652316;1979.73;1
0.696302181;2038.3;0
0.694663528;2311.83;0
0.504159945;1984.28;1
0.501162094;1996.18;0
0.522047455;2090.58;0
0.53241797;1915.96;0
0.807590418;2200;1
0.659310537;1929.39;0
0.529194176;2150.01;0
0.557626797;1979.73;0
0.59502974;1985;0
0.505428458;2095.84;0
0.622305893;2132.81;0
0.669996567;2030.54;0
0.562524441;2031.35;0
0.7369839;2166.29;0
0.536334723;2041.53;0
0.520149087;1895.27;0
0.577938945;2129.96;0
0.617540549;2048.79;1
0.559864859;1990.84;0
0.694697859;2242.3;0
0.595053571;1949.38;0
0.555378956;1936.45;1
0.702386585;1976.36;0
0.757571318;2192.46;0
0.590791957;2092.12;0
0.569881352;2060.74;0
0.761644536;2225.67;0
0.504101813;2122.84;0
0.562907497;2019.7;0
0.64721248;2060.43;0
0.503163411;2101.99;1
0.675018399;2230.17;0
0.62020605;1978;1
0.591967922;1870.68;0
0.652639709;2067.55;0
0.799199037;2197.94;0
0.544480942;1893.54;0
0.612745512;2066.47;0
0.539053669;1976.02;0
0.642411726;2009.28;1
0.673499357;2032.63;0
0.541435117;2062.89;0
0.502269893;1919.74;1
0.736037846;2181.14;0
0.579159121;2112.62;1
0.662006372;2143.88;0
0.851566646;2217.89;0
0.653788475;2029.46;1
0.527001753;1957.28;1
0.575867946;1896.56;0
0.601930084;2067.69;0
0.607573347;2001.64;0
0.514526905;1920.42;0
0.68455067;2203.48;0
0.597441463;2012.19;0
0.716915269;2041.43;0
0.82490445;2216.14;0
0.606741525;2060.9;0
0.674042733;2019.61;1
0.555697876;1963.75;0
0.543839087;1926.01;0
0.683175614;2321.89;0
0.654749345;1985.37;0
0.517264026;2058.94;0
0.524056179;1963.09;0
0.604096792;1959;1
0.521702917;1890.01;0
0.628424079;2110.07;0
0.732344508;2202.27;0
0.513374527;1948.26;1
0.560121634;2057.04;0
0.544371918;1905.31;0
0.551331018;1973.46;0
0.690611445;2033.68;1
0.723365805;2312.31;0
0.577898911;1932.54;1
0.502997713;1983.73;0
0.566288987;2098.7;0
0.74095553;2257.03;0
0.583990906;2079.09;1
0.590065568;1969.93;0
0.570847655;2028.27;0
0.568447031;1955.9;0
0.624550943;1952.85;0
0.673095092;2070.91;1
0.591637659;2042.36;0
0.528173263;1979.73;1
0.615543885;2042.39;1
0.521026438;1985.01;0
0.798705437;2186.12;0
0.632836195;2176.35;0
0.505172843;2001.4;0
0.584929466;1923.96;1
0.662366319;1958.79;0
0.528904018;2049.38;0
0.797981136;2206.26;0
0.613906008;1975.62;0
0.639443686;2281.53;1
0.635834842;2053.91;0
0.527071572;2011.08;0
0.583557736;2002.35;0
0.575818115;1969.86;0
0.564027414;1972.19;0
0.504283643;2008.84;0
0.547952534;2164.64;0
0.613678709;2030.68;0
0.72020033;2246.09;0
0.82146496;2218.74;0
0.620431494;2149.82;0
0.519446584;1892.6;0
0.519081844;2052.45;1
0.520502482;2070.91;1
0.639073495;1964.87;0
0.533877899;2016.96;0
0.50890566;1967.7;1
0.554304338;2040.32;1
0.594491847;2357.81;0
0.709252924;2261.95;1
0.593724044;1936.67;0
0.610380934;2015.09;0
0.585601065;2057.03;0
0.564584911;1995.72;0
0.550723604;1941.06;1
0.643674653;2130.95;0
0.771016739;2295.14;0
0.590458225;1949.78;0
0.586187755;1982.12;0
0.503581517;2052.32;0
0.558909194;1902.83;0
0.641624533;2008.78;0
0.758442561;2237.41;1
0.680788736;2004.67;0
0.605046582;2063.59;0
0.580854379;2010.64;0
0.73827594;2274.65;0
0.646713716;2053.86;1
0.559322366;1879.38;0
0.60145123;1997.71;0
0.661028466;2010.43;0
0.766374289;2243.6;1
0.529522799;2056.72;0
0.588002354;1939.45;1
0.610504142;2082.64;0
0.555566213;1904.68;0
0.537895111;2131.12;0
0.63223404;2074.86;0
0.57146434;1890.88;0
0.614415881;2046.79;0
0.754442859;2148.3;0
0.767643091;2249.29;0
0.561850682;2049.35;0
0.586485119;2043.28;0
0.577935005;1958.44;0
0.613975961;1971.1;0
0.749777015;2207.5;0
0.56489589;2081;0
0.530763218;1960.04;1
0.543631912;2018.89;0
0.575714617;2094.68;0
0.54363791;1940.68;0
0.686234766;2143.67;0
0.528983761;2010.8;0
0.71257545;2213.2;0
0.662640663;1997.12;1
0.503875213;1917.03;0
0.564652521;2017.94;0
0.592411387;2015.42;0
0.710290238;2189.97;0
0.500223486;2172.58;0
0.629872056;1993.34;0
0.699309233;2091.74;1
0.804983396;2171.86;0
0.525070617;2097.66;0
0.572400804;2088.28;0
0.518198281;1963.16;1
0.67038319;2316.16;0
0.583298534;2020.73;0
0.51042471;2021.85;0
0.500525408;1964.86;0
0.543560147;2035.77;0
0.693433661;2074.4;0
0.644647742;2041.62;0
0.52288517;2043.53;0
0.675475695;2264.94;0
0.656232596;1999.52;0
0.832522034;2168.76;1
0.53313248;2019.76;0
0.619900545;2080.64;1
0.624857051;2067.6;1
0.565917558;1995.25;0
0.605807153;2023.52;0
0.603023146;2141.19;0
0.541052138;1946.53;0
0.626930245;2215.1;0
0.532292138;1914.66;0
0.562386136;2064.18;1
0.600448435;2050.71;1
0.805581814;2168.63;0
0.584460428;2111.64;0
0.556265153;2099.17;0
0.524813135;1913.83;1
0.509318734;1985.07;0
0.522413979;2082.73;0
0.603034432;2170.8;0
0.546890753;1953.75;0
0.529564869;2031.1;0
0.629827474;1967.88;0
0.541259908;1976.61;0
0.640759625;2239.63;0
0.760263476;2200.92;0
0.53768692;1946.17;0
0.60289376;1998.27;1
0.654818067;2069.61;0
0.545648305;2027.24;0
0.508880261;2107.86;1
0.704751538;2046.15;0
0.508001016;2006.83;0
0.614724856;2012.89;0
0.712747794;2190.43;0
0.610890781;2005.15;0
0.640446348;2154.27;1
0.527361942;2003.63;0
0.584103795;2228;1
0.514547102;2040.21;0
0.597727442;2015.17;0
0.688041188;2123.95;1
0.682452679;2261.38;1
0.566007092;1989.6;0
0.657633025;2047.64;0
0.508664853;2072.46;0
0.764436813;2206.26;0
0.548769259;1949.71;0
0.57863657;2064.47;0
0.642260432;1981.98;1
0.562027474;2192.31;0
0.75249889;2158.61;0
0.583337027;2074.93;0
0.531207175;1995.89;0
0.60158722;2142.78;0
0.639564283;1995.4;1
0.61213613;2019.61;1
0.560542045;2021.78;0
0.673681473;2147.3;0
0.736531972;2250.1;0
0.602783151;1920.14;0
0.540056846;2337.89;0
0.54540433;2011.91;1
0.524887091;1893.72;0
0.512521462;1997.72;0
0.583242314;2056.4;0
0.532961937;2066.92;0
0.741040024;2231.91;0
0.512072839;2054.28;0
0.506234265;1964.85;1
0.589600653;2062.79;0
0.590649833;2189.97;0
0.628023528;1927.35;0
0.71533317;2266.53;0
0.562477119;2030.85;0
0.55234441;1967.13;1
0.615219694;2133.22;0
0.599161987;1975.01;0
0.563583616;2044.24;0
0.659812187;2159.92;1
0.511555592;2074.01;1
0.729107498;2155.88;1
0.669038833;1980.1;0
0.537229725;2000.18;0
0.596008965;2002.37;0
0.62946694;2124.88;0
0.506444044;1971.46;0
0.538816699;1964.44;0
0.586836542;2035.03;0
0.701705885;2095.2;0
0.567837638;1981.7;1
0.575588181;2078.27;0
0.810091794;2196.45;1
0.532453964;2043.24;1
0.769965658;2078.3;0
0.62912101;1974.97;0
0.567887457;2001.85;0
0.735335622;2222.41;0
0.527433731;2067.9;1
0.515362583;1954.18;0
0.5339033;2061.53;0
0.782637003;2157.51;0
0.623097838;2148.06;0
0.514996241;2032.36;0
0.750539447;2077.25;0
0.699801668;2272.55;0
0.574826573;2024.31;0
0.615100637;1936.92;1
0.592212247;2048.86;0
0.572817759;1989.7;0
0.55946654;2193.7;0
0.579824435;1973.73;0
0.687488818;2250.61;0
0.511110694;2010.09;0
0.583168041;2144.71;0
0.523913386;2056.09;0
0.648377672;1994.46;0
0.781018888;2222.99;1
0.5807613;1951.14;0
0.676396287;2254.66;0
0.663145126;2133.51;0
0.579357406;1922.57;0
0.503592793;2042.93;0
0.582936761;2030.3;1
0.51515605;1959.5;0
0.505438669;2058.4;0
0.644395215;2325.88;0
0.640679678;2217.72;0
0.564388455;2004.27;0
0.535707686;2035.59;0
0.653259766;2144.57;0
0.562217836;2087.11;0
0.66931879;2132.03;0
0.739591114;2222.06;0
0.510025811;1986.71;0
0.509865837;1951.72;0
0.563586032;2117.23;0
0.588554354;1914.7;1
0.550747388;2094.51;0
0.69334829;2085.18;0
0.716207112;2190.6;0
0.668410919;2053.12;0
0.527619276;1999.68;0
0.544018749;2013.39;0
0.755322911;2224.16;0
0.57460995;2039.97;0
0.605208619;1932.08;0
0.628208414;2088.69;0
0.604807153;2044.17;0
0.564541557;2312.36;0
0.636444303;1936.8;0
0.505095414;2142.25;0
0.524767089;2063.72;1
0.526061332;1938.01;0
0.586826881;2014.52;0
0.804213582;2220.66;0
0.54322066;2057.17;1
0.533484122;1957.85;0
0.55699898;2167.26;0
0.555950429;1967.11;0
0.676029337;2018.25;0
0.77436273;2270.97;1
0.552547828;2072.31;1
0.540537896;2188.54;0
0.506224842;1938.53;0
0.63110568;1958.84;0
0.571461283;2005.26;0
0.622459331;2100;0
0.623346155;2100.76;1
0.623056512;2100.51;0
0.623941379;2101.26;1
0.62365052;2101.01;0
0.602321324;2151.52;0
0.550223058;2028.55;1
0.682643788;2094.71;0
0.60328069;2102.62;0
0.73050284;2228.87;0
0.587243014;2099.02;0
0.560670017;2109.9;0
0.641092351;2167.2;0
0.625128069;2113.13;0
0.578749393;2132.94;1
0.617822157;2105.88;0
0.649919855;2151.12;0
0.645014811;2159.9;1
0.657704756;2061.34;0
0.607934218;2070.62;1
0.674707287;2140.07;0
0.642147615;2135.98;0
0.630083568;2149.72;0
0.708679606;2113.77;0
0.501483681;2259.86;0
0.702948308;2025.37;0
0.582416631;2053.44;0
0.573380667;2059.13;0
0.630711849;2117.44;0
0.528652351;2084.51;1
0.584771494;2066.65;0
0.665783071;2093.23;1
0.748021829;2285.33;0
0.653792662;2048.32;0
0.661042356;2062.56;1
0.660352699;2096;1
0.585394437;2101.88;0
0.820280487;2231.62;0
0.67061442;2147.24;0
0.587947013;2047.27;1
0.667668157;2183.91;0
0.729247726;2052.69;0
0.67218949;2038.36;0
0.664180804;2153.68;0
0.627987933;2094.16;0
0.659330442;2069.76;0
0.68850873;2059.62;0
0.60608946;2101.99;1
0.603931906;2141.07;0
0.50491591;2087.79;1
0.575147384;2265.38;0
0.561223857;2090.4;0
0.543414895;2145.91;0
0.523542594;2158.44;0
0.54009127;2027.59;0
0.583201309;2113.38;0
0.697587881;2146.93;0
0.647344839;2113.99;0
0.74096561;2102.39;1
0.847009349;2216;0
0.625762095;2059.02;0
0.574682008;2183.6;0
0.669060552;2063.71;1
0.594520182;2020.67;0
0.627876881;2180.09;0
0.575501211;2083.94;0
0.703773448;2148.69;0
0.646834022;2032.01;1
0.624253588;2146.95;1
0.655986167;2052.62;0
0.650397554;2238.88;0
0.568036819;2021.5;0
0.692308467;2109.3;1
0.64841449;2187.78;0
0.553229098;2090.44;1
0.718785754;2073.58;0
0.628941749;2161.55;0
0.560324597;2069.68;0
0.686529041;2150.21;0
0.806671315;2319.41;0
0.716035094;2052;0
0.626689469;2096.92;1
0.625861114;2102.9;0
0.644479605;2084.05;1
0.64984587;2123.67;0
0.623347929;2100.76;0
0.623070886;2100.52;1
0.603441051;2116.58;1
0.610041021;2082.45;1
0.647391826;2140.63;0
0.501171027;2038.33;0
0.663743785;2195.01;0
0.717774173;2114.01;0
0.667546403;2072.28;1
0.638181159;2162.77;1
0.538473726;2364.07;0
0.573864762;2130.54;0
0.622868457;1961.14;0
0.658361615;2009.6;1
0.697030377;2135.07;0
0.613360054;2143.04;0
0.692172995;2076.23;0
0.53931985;2026.52;1
0.655580352;2202.18;0
0.729276359;2106.69;0
0.599773581;2028.1;1
0.680341481;2168.1;0
0.612236731;2138.13;0
0.704899787;2067.16;0
0.636888725;2294.83;1
0.637327946;2147.03;1
0.536259624;2067.48;0
0.740136248;2086.43;1
0.571090069;2106.51;0
0.671979815;1996.75;0
0.86213955;2276.7;0
0.558682866;2066.93;1
0.615382868;2120.96;1
0.524734337;2075.9;0
0.721230639;2149.56;0
0.612692325;2133.95;0
0.644610507;2193.74;0
0.661836139;2175.09;0
0.635693992;2010.19;0
0.512293273;2178.39;0
0.671151392;2108.17;0
0.613729768;2037.42;1
0.703206059;2217.07;1
0.718518756;2123.66;0
0.679178137;2160.74;0
0.613393552;2109.85;0
0.670875419;2018.13;1
0.65154784;2020.08;1
0.597180655;2181.94;1
0.600804674;2127.36;1
0.536338576;2206.61;0
0.621107752;2093.86;0
0.664553021;2187.02;0
0.668854804;2084.94;1
0.60918886;2007.16;0
0.556218417;2085.19;0
0.786880566;2181.08;0
0.687700683;2085.33;0
0.672470311;2023.29;1
0.565183877;2063.6;0
0.525379545;2236.67;0
0.64324191;2072.45;0
0.573984917;2205.85;0
0.612304322;2085;0
0.651384944;2096.94;1
0.641150089;2114.87;0
0.593514217;2095.12;1
0.65201996;2117.33;1
0.621971444;2092.2;0
0.611674694;2115.28;0
0.633923596;2080.54;0
0.621408081;2096.26;0
0.643268015;2020.08;0
0.593171853;2086.6;0
0.755686542;2259.04;0
0.78843789;2118.98;0
0.637516332;2071.23;0
0.566044825;2030.88;0
0.699805089;2094.86;1
0.552449952;2177.33;0
0.655433182;2252.03;0
0.527469574;2243.65;0
0.68162734;2077.22;1
0.694097242;2052.91;0
0.586286929;2097.18;0
0.578088825;2006.31;0
0.682425169;2054.17;0
0.596348899;2069.82;0
0.591309539;2114.23;0
0.808716702;2182.23;0
0.776739546;2337.4;0
0.598808206;2091.63;0
0.659444609;2067.3;1
0.534365603;2290.08;0
0.587764995;2337.19;1
0.652670782;2144.21;1
0.612085533;2089.39;0
0.551567273;2097.44;0
0.586786934;2085.79;0
0.649483719;2132.9;1
0.685143841;2044.78;0
0.651639232;2108.54;0
0.576316243;2473.02;0
0.577569491;2105.63;0
0.672926324;2031.57;0
0.606277073;2058.2;0
0.607623827;1999.48;0
0.676388569;2145.57;0
0.617805229;2132.78;0
0.696289085;2110.47;0
0.571151269;2079.78;0
0.671685634;2116.86;0
0.864431759;2297;1
0.524640008;2244.05;0
0.622803541;2165.88;0
0.598731391;2093.66;0
0.617769429;2062.14;0
0.712211901;2092.56;1
0.550659715;2203.3;0
0.657237431;2193.46;0
0.609910931;2057.2;0
0.760017028;2203.8;0
0.601848323;2126.92;0
0.579200036;2144.97;0
0.678377621;2096.09;0
0.761562884;2110.19;0
0.58915508;2150.94;0
0.639056477;2116.01;0
0.601367539;2097.97;1
0.625769672;2104.06;0
0.676608123;2117.02;0
0.623828962;2127.99;0
0.638879347;2091.26;0
0.611323543;2108.23;0
0.64710368;2141.04;0
0.623560679;2075.02;0
0.590326765;2147.49;0
0.598271433;2130.46;0
0.666685532;2097.14;0
0.592954185;2096.08;0
0.703373663;2140.62;0
0.64644817;2059.17;0
0.673780079;2070.91;0
0.622338288;2097.94;1
0.674185717;2090.17;0
0.677834324;2137.8;0
0.604877305;2041.21;0
0.652716631;2066.01;0
0.614120971;2092.48;1
0.582395414;2115.42;1
0.519285763;2139.77;0
0.564576304;2153.4;0
0.627580477;2095.06;0
0.688721013;2181.02;0
0.614070376;2115.05;0
0.599768985;2043.43;0
0.596174231;2053.64;0
0.663789195;2119.32;1
0.736066062;2164.06;0
